Date,Sales,Open,Promo,SchoolHoliday,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c,year_norm,day_year_sin,day_year_cos,dow_sin,dow_cos,day_month_sin,day_month_cos
2013-06-11,6184.0,1,0,1,1,1,1,1,0.0,0.3474028211842774,-0.9377159910299092,0.9749279121818236,-0.2225209339563143,0.7907757369376989,-0.6121059825476626
2013-06-12,6109.0,1,0,1,1,1,1,1,0.0,0.3312212278016865,-0.9435531242349544,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.758758122692791
2013-06-13,5472.0,1,0,1,1,1,1,1,0.0,0.3149416207289519,-0.9491110448902284,-0.433883739117558,-0.9009688679024191,0.48530196253108104,-0.8743466161445821
2013-06-14,6440.0,1,0,1,1,1,1,1,0.0,0.2985688173637202,-0.9543881083175908,-0.9749279121818236,-0.2225209339563146,0.29936312297335804,-0.9541392564000488
2013-06-15,3951.0,1,0,1,1,1,1,1,0.0,0.2821076626819194,-0.9593827529490744,-0.7818314824680299,0.6234898018587334,0.10116832198743272,-0.994869323391895
2013-06-16,0.0,0,0,1,1,1,1,1,0.0,0.2655630278040559,-0.9640935007889756,-2.4492935982947064e-16,1.0,-0.10116832198743204,-0.9948693233918952
2013-06-17,7995.0,1,1,1,1,1,1,1,0.0,0.2489398085537665,-0.9685189578512204,0.7818314824680298,0.6234898018587336,-0.2993631229733582,-0.9541392564000488
2013-06-18,7317.0,1,1,1,1,1,1,1,0.0,0.2322429240090701,-0.9726578145718654,0.9749279121818236,-0.2225209339563143,-0.4853019625310808,-0.8743466161445822
2013-06-19,6975.0,1,1,1,1,1,1,1,0.0,0.2154773150467301,-0.976508846196619,0.4338837391175582,-0.900968867902419,-0.651372482722222,-0.7587581226927911
2013-06-20,6298.0,1,1,1,1,1,1,1,0.0,0.1986479428801711,-0.9800709131432666,-0.433883739117558,-0.9009688679024191,-0.7907757369376986,-0.6121059825476627
2013-06-21,7285.0,1,1,1,1,1,1,1,0.0,0.1817597875913753,-0.9833429613388902,-0.9749279121818236,-0.2225209339563146,-0.8978045395707417,-0.44039415155763423
2013-06-22,4501.0,1,0,1,1,1,1,1,0.0,0.1648178466571979,-0.9863240225317866,-0.7818314824680299,0.6234898018587334,-0.9680771188662041,-0.2506525322587213
2013-06-23,0.0,0,0,1,1,1,1,1,0.0,0.1478271334705304,-0.9890132145779884,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871355
2013-06-24,6394.0,1,0,1,1,1,1,1,0.0,0.1307926758567592,-0.9914097417023038,0.7818314824680298,0.6234898018587336,-0.9884683243281114,0.15142777750457667
2013-06-25,4942.0,1,0,1,1,1,1,1,0.0,0.1137195145859496,-0.9935128947338008,0.9749279121818236,-0.2225209339563143,-0.9377521321470804,0.3473052528448203
2013-06-26,5938.0,1,0,1,1,1,1,1,0.0,0.0966127018812031,-0.9953220513156602,0.4338837391175582,-0.900968867902419,-0.8486442574947509,0.5289640103269624
2013-06-27,5988.0,1,0,1,1,1,1,1,0.0,0.0794772999236209,-0.9968366760893436,-0.433883739117558,-0.9009688679024191,-0.72479278722912,0.6889669190756865
2013-06-28,7437.0,1,0,1,1,1,1,1,0.0,0.062318379354325,-0.998056320853012,-0.9749279121818236,-0.2225209339563146,-0.5712682150947924,0.8207634412072763
2013-06-29,4460.0,1,0,1,1,1,1,1,0.0,0.0451410177739719,-0.998980624694158,-0.7818314824680299,0.6234898018587334,-0.3943558551133187,0.9189578116202306
2013-06-30,0.0,0,0,1,1,1,1,1,0.0,0.0279502982402103,-0.999609314096404,-2.4492935982947064e-16,1.0,-0.20129852008866114,0.9795299412524943
2013-07-01,9914.0,1,1,1,1,1,1,1,0.0,0.0107513077635219,-0.9999422030204416,0.7818314824680298,0.6234898018587336,0.20129852008866006,0.9795299412524945
2013-07-02,7909.0,1,1,1,1,1,1,1,0.0,-0.0064508641981051,-0.9999791929590824,0.9749279121818236,-0.2225209339563143,0.39435585511331855,0.9189578116202306
2013-07-03,7496.0,1,1,1,1,1,1,1,0.0,-0.0236511272452315,-0.9997202729664084,0.4338837391175582,-0.900968867902419,0.5712682150947923,0.8207634412072763
2013-07-04,6871.0,1,1,1,1,1,1,1,0.0,-0.0408443915432961,-0.9991655196610107,-0.433883739117558,-0.9009688679024191,0.72479278722912,0.6889669190756866
2013-07-05,6723.0,1,1,1,1,1,1,1,0.0,-0.0580255693287803,-0.9983150972033183,-0.9749279121818236,-0.2225209339563146,0.8486442574947509,0.5289640103269624
2013-07-06,3912.0,1,0,1,1,1,1,1,0.0,-0.0751895764147585,-0.9971692572470178,-0.7818314824680299,0.6234898018587334,0.9377521321470804,0.3473052528448203
2013-07-07,0.0,0,0,1,1,1,1,1,0.0,-0.0923313336953912,-0.9957283388645872,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767
2013-07-08,7090.0,1,0,1,1,1,1,1,0.0,-0.1094457686489155,-0.993992768446958,0.7818314824680298,0.6234898018587336,0.9987165071710528,-0.05064916883871264
2013-07-09,5749.0,1,0,1,1,1,1,1,0.0,-0.1265278168386831,-0.9919630595773395,0.9749279121818236,-0.2225209339563143,0.9680771188662043,-0.2506525322587204
2013-07-10,5765.0,1,0,1,1,1,1,1,0.0,-0.1435724234118113,-0.9896398128792412,0.4338837391175582,-0.900968867902419,0.8978045395707416,-0.4403941515576344
2013-07-11,5796.0,1,0,1,1,1,1,1,0.0,-0.1605745445949937,-0.9870237158387384,-0.433883739117558,-0.9009688679024191,0.7907757369376989,-0.6121059825476626
2013-07-12,6575.0,1,0,1,1,1,1,1,0.0,-0.1775291491870349,-0.984115542601034,-0.9749279121818236,-0.2225209339563146,0.6513724827222223,-0.758758122692791
2013-07-13,4178.0,1,0,1,1,1,1,1,0.0,-0.1944312200476619,-0.9809161537413774,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821
2013-07-14,0.0,0,0,1,1,1,1,1,0.0,-0.2112757555821793,-0.9774264960104057,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488
2013-07-15,8493.0,1,1,0,1,1,1,1,0.0,-0.2280577712215198,-0.9736476020539838,0.7818314824680298,0.6234898018587336,0.10116832198743272,-0.994869323391895
2013-07-16,7554.0,1,1,0,1,1,1,1,0.0,-0.2447723008972595,-0.9695805901076308,0.9749279121818236,-0.2225209339563143,-0.10116832198743204,-0.9948693233918952
2013-07-17,6913.0,1,1,0,1,1,1,1,0.0,-0.2614143985111562,-0.965226663665613,0.4338837391175582,-0.900968867902419,-0.2993631229733582,-0.9541392564000488
2013-07-18,6576.0,1,1,0,1,1,1,1,0.0,-0.2779791393987801,-0.9605871111248128,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822
2013-07-19,7280.0,1,1,0,1,1,1,1,0.0,-0.2944616217868012,-0.9556633054034704,-0.9749279121818236,-0.2225209339563146,-0.651372482722222,-0.7587581226927911
2013-07-20,3817.0,1,0,1,1,1,1,1,0.0,-0.3108569682435036,-0.9504567035349152,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627
2013-07-21,0.0,0,0,1,1,1,1,1,0.0,-0.3271603271220951,-0.9449688462364056,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423
2013-07-22,6092.0,1,0,0,1,1,1,1,0.0,-0.343366873996388,-0.939201357453208,0.7818314824680298,0.6234898018587336,-0.9680771188662041,-0.2506525322587213
2013-07-23,5706.0,1,0,0,1,1,1,1,0.0,-0.3594718130884232,-0.9331559438780432,0.9749279121818236,-0.2225209339563143,-0.9987165071710528,-0.05064916883871355
2013-07-24,5702.0,1,0,0,1,1,1,1,0.0,-0.3754703786876202,-0.9268343944460494,0.4338837391175582,-0.900968867902419,-0.9884683243281114,0.15142777750457667
2013-07-25,5203.0,1,0,0,1,1,1,1,0.0,-0.3913578365610259,-0.9202385798054076,-0.433883739117558,-0.9009688679024191,-0.9377521321470804,0.3473052528448203
2013-07-26,5370.0,1,0,0,1,1,1,1,0.0,-0.4071294853542516,-0.9133704517637858,-0.9749279121818236,-0.2225209339563146,-0.8486442574947509,0.5289640103269624
2013-07-27,3365.0,1,0,1,1,1,1,1,0.0,-0.4227806579826773,-0.9062320427107696,-0.7818314824680299,0.6234898018587334,-0.72479278722912,0.6889669190756865
2013-07-28,0.0,0,0,1,1,1,1,1,0.0,-0.4383067230125192,-0.898825465016444,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763
2013-07-29,7860.0,1,1,0,1,1,1,1,0.0,-0.4537030860313442,-0.8911529104063088,0.7818314824680298,0.6234898018587336,-0.3943558551133187,0.9189578116202306
2013-07-30,7285.0,1,1,0,1,1,1,1,0.0,-0.4689651910076318,-0.8832166493127127,0.9749279121818236,-0.2225209339563143,-0.20129852008866114,0.9795299412524943
2013-07-31,8941.0,1,1,0,1,1,1,1,0.0,-0.4840885216389758,-0.8750190302029955,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0
2013-08-01,7614.0,1,1,0,1,1,1,1,0.0,-0.4990686026885319,-0.8665624788845385,-0.433883739117558,-0.9009688679024191,0.20129852008866006,0.9795299412524945
2013-08-02,7097.0,1,1,0,1,1,1,1,0.0,-0.5139010013093103,-0.8578494977869301,-0.9749279121818236,-0.2225209339563146,0.39435585511331855,0.9189578116202306
2013-08-03,3869.0,1,0,1,1,1,1,1,0.0,-0.5285813283559292,-0.8488826652214553,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763
2013-08-04,0.0,0,0,1,1,1,1,1,0.0,-0.5431052396834317,-0.8396646346181327,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866
2013-08-05,6104.0,1,0,0,1,1,1,1,0.0,-0.5574684374327892,-0.8301981337405212,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624
2013-08-06,5376.0,1,0,0,1,1,1,1,0.0,-0.5716666713027052,-0.8204859638785327,0.9749279121818236,-0.2225209339563143,0.9377521321470804,0.3473052528448203
2013-08-07,5704.0,1,0,0,1,1,1,1,0.0,-0.5856957398073508,-0.8105309990194823,0.4338837391175582,-0.900968867902419,0.9884683243281114,0.1514277775045767
2013-08-08,5490.0,1,0,0,1,1,1,1,0.0,-0.5995514915196489,-0.8003361849976323,-0.433883739117558,-0.9009688679024191,0.9987165071710528,-0.05064916883871264
2013-08-09,5659.0,1,0,0,1,1,1,1,0.0,-0.6132298262997502,-0.7899045386224707,-0.9749279121818236,-0.2225209339563146,0.9680771188662043,-0.2506525322587204
2013-08-10,3693.0,1,0,1,1,1,1,1,0.0,-0.6267266965083301,-0.7792391467859886,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344
2013-08-11,0.0,0,0,1,1,1,1,1,0.0,-0.6400381082043503,-0.7683431655492202,-2.4492935982947064e-16,1.0,0.7907757369376989,-0.6121059825476626
2013-08-12,7464.0,1,1,0,1,1,1,1,0.0,-0.65316012232693,-0.7572198192083127,0.7818314824680298,0.6234898018587336,0.6513724827222223,-0.758758122692791
2013-08-13,6352.0,1,1,0,1,1,1,1,0.0,-0.666088855860977,-0.7458723993404063,0.9749279121818236,-0.2225209339563143,0.48530196253108104,-0.8743466161445821
2013-08-14,7249.0,1,1,0,1,1,1,1,0.0,-0.6788204829862355,-0.734304263829602,0.4338837391175582,-0.900968867902419,0.29936312297335804,-0.9541392564000488
2013-08-15,6217.0,1,1,0,1,1,1,1,0.0,-0.6913512362094071,-0.722518835873311,-0.433883739117558,-0.9009688679024191,0.10116832198743272,-0.994869323391895
2013-08-16,6380.0,1,1,0,1,1,1,1,0.0,-0.7036774074790128,-0.7105196029692745,-0.9749279121818236,-0.2225209339563146,-0.10116832198743204,-0.9948693233918952
2013-08-17,3491.0,1,0,1,1,1,1,1,0.0,-0.7157953492826642,-0.6983101158835584,-0.7818314824680299,0.6234898018587334,-0.2993631229733582,-0.9541392564000488
2013-08-18,0.0,0,0,1,1,1,1,1,0.0,-0.7277014757264236,-0.6858939875998223,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822
2013-08-19,5933.0,1,0,0,1,1,1,1,0.0,-0.7393922635959241,-0.673274892250183,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911
2013-08-20,5391.0,1,0,0,1,1,1,1,0.0,-0.7508642533989489,-0.6604565640279754,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627
2013-08-21,5685.0,1,0,0,1,1,1,1,0.0,-0.7621140503891487,-0.6474427960827475,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.44039415155763423
2013-08-22,5365.0,1,0,0,1,1,1,1,0.0,-0.7731383255706026,-0.6342374393978054,-0.433883739117558,-0.9009688679024191,-0.9680771188662041,-0.2506525322587213
2013-08-23,5853.0,1,0,0,1,1,1,1,0.0,-0.7839338166829201,-0.620844401650647,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355
2013-08-24,3638.0,1,0,1,1,1,1,1,0.0,-0.7944973291665992,-0.6072676460566135,-0.7818314824680299,0.6234898018587334,-0.9884683243281114,0.15142777750457667
2013-08-25,0.0,0,0,1,1,1,1,1,0.0,-0.8048257371083452,-0.593511190196115,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203
2013-08-26,7736.0,1,1,1,1,1,1,1,0.0,-0.8149159841660791,-0.5795791048257612,0.7818314824680298,0.6234898018587336,-0.8486442574947509,0.5289640103269624
2013-08-27,7031.0,1,1,1,1,1,1,1,0.0,-0.8247650844733614,-0.5654755126737576,0.9749279121818236,-0.2225209339563143,-0.72479278722912,0.6889669190756865
2013-08-28,6443.0,1,1,1,1,1,1,1,0.0,-0.8343701235229538,-0.5512045872199277,0.4338837391175582,-0.900968867902419,-0.5712682150947924,0.8207634412072763
2013-08-29,6362.0,1,1,1,1,1,1,1,0.0,-0.8437282590292712,-0.5367705514607103,-0.433883739117558,-0.9009688679024191,-0.3943558551133187,0.9189578116202306
2013-08-30,8711.0,1,1,1,1,1,1,1,0.0,-0.8528367217694595,-0.522177676659508,-0.9749279121818236,-0.2225209339563146,-0.20129852008866114,0.9795299412524943
2013-08-31,3929.0,1,0,1,1,1,1,1,0.0,-0.8616928164028522,-0.5074302810827518,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2013-09-01,0.0,0,0,1,1,1,1,1,0.0,-0.8702939222685674,-0.4925327287220543,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
2013-09-02,6533.0,1,0,1,1,1,1,1,0.0,-0.8786374941610001,-0.4774894280028391,0.7818314824680298,0.6234898018587336,0.39435585511331855,0.9189578116202306
2013-09-03,5940.0,1,0,1,1,1,1,1,0.0,-0.886721063082993,-0.4623048304798108,0.9749279121818236,-0.2225209339563143,0.5712682150947923,0.8207634412072763
2013-09-04,6322.0,1,0,1,1,1,1,1,0.0,-0.8945422369764496,-0.4469834295196741,0.4338837391175582,-0.900968867902419,0.72479278722912,0.6889669190756866
2013-09-05,5564.0,1,0,1,1,1,1,1,0.0,-0.9020987014301836,-0.4315297589714714,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624
2013-09-06,6108.0,1,0,1,1,1,1,1,0.0,-0.9093882203647924,-0.4159483918249421,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203
2013-09-07,3465.0,1,0,1,1,1,1,1,0.0,-0.9164086366943458,-0.4002439388573056,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767
2013-09-08,0.0,0,0,1,1,1,1,1,0.0,-0.923157872964704,-0.3844210472688554,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.05064916883871264
2013-09-09,8207.0,1,1,1,1,1,1,1,0.0,-0.9296339319682696,-0.3684843993077793,0.7818314824680298,0.6234898018587336,0.9680771188662043,-0.2506525322587204
2013-09-10,7267.0,1,1,1,1,1,1,1,0.0,-0.935834897334994,-0.3524387108846032,0.9749279121818236,-0.2225209339563143,0.8978045395707416,-0.4403941515576344
2013-09-11,7434.0,1,1,1,1,1,1,1,0.0,-0.9417589340994617,-0.3362887301766828,0.4338837391175582,-0.900968867902419,0.7907757369376989,-0.6121059825476626
2013-09-12,6728.0,1,1,1,1,1,1,1,0.0,-0.9474042892438844,-0.3200392362231385,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791
2013-09-13,7310.0,1,1,1,1,1,1,1,0.0,-0.9527692922168512,-0.3036950375106588,-0.9749279121818236,-0.2225209339563146,0.48530196253108104,-0.8743466161445821
2013-09-14,3408.0,1,0,1,1,1,1,1,0.0,-0.9578523554276668,-0.2872609705505963,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488
2013-09-15,0.0,0,0,1,1,1,1,1,0.0,-0.9626519747161488,-0.2707418984477642,-2.4492935982947064e-16,1.0,0.10116832198743272,-0.994869323391895
2013-09-16,5625.0,1,0,1,1,1,1,1,0.0,-0.9671667297977312,-0.2541427094613622,0.7818314824680298,0.6234898018587336,-0.10116832198743204,-0.9948693233918952
2013-09-17,5448.0,1,0,1,1,1,1,1,0.0,-0.97139528468375,-0.2374683155584684,0.9749279121818236,-0.2225209339563143,-0.2993631229733582,-0.9541392564000488
2013-09-18,5013.0,1,0,1,1,1,1,1,0.0,-0.9753363880767836,-0.2207236509605022,0.4338837391175582,-0.900968867902419,-0.4853019625310808,-0.8743466161445822
2013-09-19,5521.0,1,0,1,1,1,1,1,0.0,-0.978988873740932,-0.2039136706831147,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911
2013-09-20,5424.0,1,0,1,1,1,1,1,0.0,-0.9823516608469236,-0.1870433490699165,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627
2013-09-21,3601.0,1,0,1,1,1,1,1,0.0,-0.9854237542919524,-0.1701176783204905,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423
2013-09-22,0.0,0,0,1,1,1,1,1,0.0,-0.9882042449941422,-0.15314166701312,-2.4492935982947064e-16,1.0,-0.9680771188662041,-0.2506525322587213
2013-09-23,8462.0,1,1,1,1,1,1,1,0.0,-0.9906923101615608,-0.136120338622667,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355
2013-09-24,7593.0,1,1,1,1,1,1,1,0.0,-0.9928872135356962,-0.1190587300340498,0.9749279121818236,-0.2225209339563143,-0.9884683243281114,0.15142777750457667
2013-09-25,6689.0,1,1,1,1,1,1,1,0.0,-0.994788305609327,-0.1019618900517457,0.4338837391175582,-0.900968867902419,-0.9377521321470804,0.3473052528448203
2013-09-26,5579.0,1,1,1,1,1,1,1,0.0,-0.9963950238187232,-0.0848348779057653,-0.433883739117558,-0.9009688679024191,-0.8486442574947509,0.5289640103269624
2013-09-27,7168.0,1,1,1,1,1,1,1,0.0,-0.9977068927101168,-0.0676827617545516,-0.9749279121818236,-0.2225209339563146,-0.72479278722912,0.6889669190756865
2013-09-28,3605.0,1,0,1,1,1,1,1,0.0,-0.9987235240803972,-0.0505106171852228,-0.7818314824680299,0.6234898018587334,-0.5712682150947924,0.8207634412072763
2013-09-29,0.0,0,0,1,1,1,1,1,0.0,-0.9994446170919858,-0.0333235257116313,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306
2013-09-30,7368.0,1,0,1,1,1,1,1,0.0,-0.9998699583618592,-0.0161265732706577,0.7818314824680298,0.6234898018587336,-0.20129852008866114,0.9795299412524943
2013-10-01,6953.0,1,0,1,1,1,1,1,0.0,-0.9999994220246924,0.0010751512827982,0.9749279121818236,-0.2225209339563143,0.20129852008866006,0.9795299412524945
2013-10-02,7239.0,1,0,1,1,1,1,1,0.0,-0.999832969770105,0.0182765576816912,0.4338837391175582,-0.900968867902419,0.39435585511331855,0.9189578116202306
2013-10-03,0.0,0,0,1,0,0,1,1,0.0,-0.9993706508539968,0.0354725557531255,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763
2013-10-04,7090.0,1,0,1,1,1,1,1,0.0,-0.9986126020839734,0.052658056924614,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866
2013-10-05,4016.0,1,0,1,1,1,1,1,0.0,-0.9975590477788612,0.0698279757298708,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624
2013-10-06,0.0,0,0,1,1,1,1,1,0.0,-0.9962102997023295,0.0869772313136861,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203
2013-10-07,9003.0,1,1,1,1,1,1,1,0.0,-0.9945667569706336,0.1041007489354256,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767
2013-10-08,7720.0,1,1,1,1,1,1,1,0.0,-0.9926289059345096,0.121193461470736,0.9749279121818236,-0.2225209339563143,0.9987165071710528,-0.05064916883871264
2013-10-09,7411.0,1,1,1,1,1,1,1,0.0,-0.9903973200352558,0.1382503109109819,0.4338837391175582,-0.900968867902419,0.9680771188662043,-0.2506525322587204
2013-10-10,6387.0,1,1,1,1,1,1,1,0.0,-0.9878726596350428,0.1552662498599956,-0.433883739117558,-0.9009688679024191,0.8978045395707416,-0.4403941515576344
2013-10-11,7332.0,1,1,1,1,1,1,1,0.0,-0.9850556718215012,0.172236243027682,-0.9749279121818236,-0.2225209339563146,0.7907757369376989,-0.6121059825476626
2013-10-12,4319.0,1,0,1,1,1,1,1,0.0,-0.981947190186646,0.1891552687200409,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791
2013-10-13,0.0,0,0,1,1,1,1,1,0.0,-0.9785481345802032,0.2060183203251708,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821
2013-10-14,6100.0,1,0,1,1,1,1,1,0.0,-0.9748595108374124,0.2228204077947995,0.7818314824680298,0.6234898018587336,0.29936312297335804,-0.9541392564000488
2013-10-15,6328.0,1,0,1,1,1,1,1,0.0,-0.9708824104813836,0.239556559120927,0.9749279121818236,-0.2225209339563143,0.10116832198743272,-0.994869323391895
2013-10-16,5991.0,1,0,1,1,1,1,1,0.0,-0.9666180104000972,0.2562218218071163,0.4338837391175582,-0.900968867902419,-0.10116832198743204,-0.9948693233918952
2013-10-17,5722.0,1,0,1,1,1,1,1,0.0,-0.9620675724981452,0.2728112643340191,-0.433883739117558,-0.9009688679024191,-0.2993631229733582,-0.9541392564000488
2013-10-18,5646.0,1,0,1,1,1,1,1,0.0,-0.957232443323312,0.2893199776186952,-0.9749279121818236,-0.2225209339563146,-0.4853019625310808,-0.8743466161445822
2013-10-19,3411.0,1,0,1,1,1,1,1,0.0,-0.9521140536681102,0.3057430764672831,-0.7818314824680299,0.6234898018587334,-0.651372482722222,-0.7587581226927911
2013-10-20,0.0,0,0,1,1,1,1,1,0.0,-0.9467139181463862,0.3220757010206104,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627
2013-10-21,8085.0,1,1,0,1,1,1,1,0.0,-0.9410336347451196,0.3383130181923076,0.7818314824680298,0.6234898018587336,-0.8978045395707417,-0.44039415155763423
2013-10-22,6422.0,1,1,0,1,1,1,1,0.0,-0.9350748843515574,0.3544502230989869,0.9749279121818236,-0.2225209339563143,-0.9680771188662041,-0.2506525322587213
2013-10-23,6275.0,1,1,0,1,1,1,1,0.0,-0.9288394302558068,0.3704825404820963,0.4338837391175582,-0.900968867902419,-0.9987165071710528,-0.05064916883871355
2013-10-24,5975.0,1,1,0,1,1,1,1,0.0,-0.9223291176290545,0.3864052261209853,-0.433883739117558,-0.9009688679024191,-0.9884683243281114,0.15142777750457667
2013-10-25,6390.0,1,1,0,1,1,1,1,0.0,-0.9155458729775467,0.4022135682368036,-0.9749279121818236,-0.2225209339563146,-0.9377521321470804,0.3473052528448203
2013-10-26,3155.0,1,0,1,1,1,1,1,0.0,-0.9084917035725082,0.4179028888867866,-0.7818314824680299,0.6234898018587334,-0.8486442574947509,0.5289640103269624
2013-10-27,0.0,0,0,1,1,1,1,1,0.0,-0.9011686968561567,0.4334685453485363,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865
2013-10-28,5496.0,1,0,0,1,1,1,1,0.0,-0.8935790198239952,0.4489059314938798,0.7818314824680298,0.6234898018587336,-0.5712682150947924,0.8207634412072763
2013-10-29,5396.0,1,0,0,1,1,1,1,0.0,-0.8857249183835637,0.4642104791518923,0.9749279121818236,-0.2225209339563143,-0.3943558551133187,0.9189578116202306
2013-10-30,7765.0,1,0,0,1,1,1,1,0.0,-0.8776087166898392,0.4793776594606945,0.4338837391175582,-0.900968867902419,-0.20129852008866114,0.9795299412524943
2013-10-31,0.0,0,0,0,0,0,1,1,0.0,-0.8692328164574792,0.4944029842076181,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2013-11-01,7299.0,1,0,0,1,1,1,1,0.0,-0.8605996962501181,0.5092820071573356,-0.9749279121818236,-0.2225209339563146,0.20129852008866006,0.9795299412524945
2013-11-02,4420.0,1,0,1,1,1,1,1,0.0,-0.8517119107469189,0.5240103253675756,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306
2013-11-03,0.0,0,0,1,1,1,1,1,0.0,-0.8425720899866032,0.5385835804920232,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763
2013-11-04,10075.0,1,1,1,1,1,1,1,0.0,-0.8331829385891785,0.5529974600700271,0.7818314824680298,0.6234898018587336,0.72479278722912,0.6889669190756866
2013-11-05,8141.0,1,1,1,1,1,1,1,0.0,-0.8235472349556007,0.5672476988027229,0.9749279121818236,-0.2225209339563143,0.8486442574947509,0.5289640103269624
2013-11-06,7451.0,1,1,1,1,1,1,1,0.0,-0.8136678304455991,0.5813300798152042,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203
2013-11-07,8047.0,1,1,1,1,1,1,1,0.0,-0.8035476485339116,0.5952404359043674,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767
2013-11-08,6908.0,1,1,1,1,1,1,1,0.0,-0.7931896839451843,0.6089746507720486,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.05064916883871264
2013-11-09,4284.0,1,0,1,1,1,1,1,0.0,-0.7825970017677834,0.6225286602431057,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204
2013-11-10,0.0,0,0,1,1,1,1,1,0.0,-0.7717727365467836,0.6358984534680745,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344
2013-11-11,6546.0,1,0,1,1,1,1,1,0.0,-0.7607200913564104,0.6490800741100398,0.7818314824680298,0.6234898018587336,0.7907757369376989,-0.6121059825476626
2013-11-12,5977.0,1,0,1,1,1,1,1,0.0,-0.7494423368521954,0.6620696215153815,0.9749279121818236,-0.2225209339563143,0.6513724827222223,-0.758758122692791
2013-11-13,5775.0,1,0,1,1,1,1,1,0.0,-0.7379428103031386,0.6748632518680403,0.4338837391175582,-0.900968867902419,0.48530196253108104,-0.8743466161445821
2013-11-14,5595.0,1,0,1,1,1,1,1,0.0,-0.7262249146041543,0.6874571793269664,-0.433883739117558,-0.9009688679024191,0.29936312297335804,-0.9541392564000488
2013-11-15,6425.0,1,0,1,1,1,1,1,0.0,-0.7142921172691032,0.699847677146407,-0.9749279121818236,-0.2225209339563146,0.10116832198743272,-0.994869323391895
2013-11-16,4294.0,1,0,1,1,1,1,1,0.0,-0.7021479494046978,0.7120310787787131,-0.7818314824680299,0.6234898018587334,-0.10116832198743204,-0.9948693233918952
2013-11-17,0.0,0,0,1,1,1,1,1,0.0,-0.6897960046655887,0.7240037789593305,-2.4492935982947064e-16,1.0,-0.2993631229733582,-0.9541392564000488
